"artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isGameChanger","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","number","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","setCode","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark"
"Valera Lutfullina","76bc57c7-47c6-40c5-8797-8ffcce430ac7","","","arena, mtgo, paper","","borderless","","G","","G",NA,"",18300,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{X}{G}{G}",2,"Nature's Rhythm","349","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","Search your library for a creature card with mana value X or less, put it onto the battlefield, then shuffle.\nHarmonize {X}{G}{G}{G}{G} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by an amount of generic mana equal to its power. Then exile this spell.)","","Sorcery","Sorcery","42a5809c-bd9b-5c85-90e3-ee44337dc16e","309fef85-6d9b-5234-8651-1e4c5c9c2e50",""
"Jose Cabrera","c1045822-f1d8-41c2-b862-3c1aeebb15f8","","","arena, mtgo, paper","","borderless","","G","","G",NA,"",23448,NA,NA,"",NA,"","nonfoil, foil","","","showcase, legendary, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Trample","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{G}",3,"Surrak, Elusive Hunter","350","","","","","","4","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Warrior","Legendary","This spell can't be countered.\nTrample\nWhenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card.","3","Legendary Creature — Human Warrior","Creature","8557f671-af04-50b0-8b7f-ab1dc0972999","3d9fc7ef-55d6-575e-a1c9-c5117c919e4b",""
"Kevin Glint","1d9ddf35-c50d-4fc7-987c-4e2bf909f75a","","","arena, mtgo, paper","","borderless","","G","","G",NA,"",21951,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{2}{G}",3,"Warden of the Grove","351","","","","","","2","TDM","boosterfun","rare","","","oval","TDM","","","","","Hydra","","At the beginning of your end step, put a +1/+1 counter on this creature.\nWhenever another nontoken creature you control enters, it endures X, where X is the number of counters on this creature. (Put X+1/+1 counters on the creature that entered or create an X/X white Spirit creature token.)","2","Creature — Hydra","Creature","707f1d02-3458-5023-8013-6ad3b97c0c05","19ae21a6-f2d5-5627-b3bc-da5e6d9c628f",""
"Valera Lutfullina","76bc57c7-47c6-40c5-8797-8ffcce430ac7","","","arena, mtgo, paper","","borderless","","B, R, W","","B, R, W",NA,"",17695,NA,NA,"",NA,"","nonfoil, foil","","","showcase, enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{2}{R}{W}{B}",5,"All-Out Assault","352","","","","","","","TDM","boosterfun","mythic","","","oval","TDM","","","","","","","Creatures you control get +1/+1 and have deathtouch.\nWhen this enchantment enters, if it's your main phase, there is an additional combat phase after this phase followed by an additional main phase. When you next attack this turn, untap each creature you control.","","Enchantment","Enchantment","fe85a233-b23b-5a85-aeb8-3cba2bc09d85","d249c274-5f3f-57f4-9102-da6d0b515b75, bdd58a30-e494-55c5-829f-81aa9c8e73b7, cefe78f6-8c84-55ed-8a5c-ba7e80cf3edd",""
"Anna Podedworna","1874cb2c-f690-475f-a217-c14f11166758","","","arena, mtgo, paper","","borderless","","B, G, W","","B, G, W",NA,"",15431,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{W}{B}{G}",5,"Betor, Kin to All","353","","","","","","5","TDM","boosterfun","mythic","","","oval","TDM","","","","","Spirit, Dragon","Legendary","Flying\nAt the beginning of your end step, if creatures you control have total toughness 10 or greater, draw a card. Then if creatures you control have total toughness 20 or greater, untap each creature you control. Then if creatures you control have total toughness 40 or greater, each opponent loses half their life, rounded up.","7","Legendary Creature — Spirit Dragon","Creature","7a2237f0-fa18-5dd3-9a9a-0c9e90d9d50a","6dc09ffa-7a9b-5110-890b-7352b5bdf8b6, 1f882c53-ff76-5e9c-a6e2-914c5e3875c5",""
"Joshua Raphael","553b2a73-780f-414b-b2d7-3b7888821082","","","arena, mtgo, paper","","borderless","","B, G, U","","B, G, U",NA,"",22296,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{5}{B}{G}{U}",8,"Death Begets Life","354","","","","","","","TDM","boosterfun","mythic","","","oval","TDM","","","","","","","Destroy all creatures and enchantments. Draw a card for each permanent destroyed this way.","","Sorcery","Sorcery","90a0e078-a974-5cf4-bbb9-036a3831c384","22234ee0-03f6-583f-8841-26872116c3aa, bfebc48e-84c5-5ddc-b4b8-3a8acdaebd55, 08fb8375-5c62-5848-9de4-64193caa312e",""
"Anastasia Ovchinnikova","3605d81f-5c97-4958-9dcc-d44a85e10305","","","arena, mtgo, paper","","borderless","","G, R, U","","G, R, U",NA,"",20443,NA,NA,"",NA,"","nonfoil, foil","","","showcase, enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Landfall","English","normal","",NA,"","{3}{G}{U}{R}",6,"Dragonback Assault","355","","","","","","","TDM","boosterfun","mythic","","","oval","TDM","","","","","","","When this enchantment enters, it deals 3 damage to each creature and each planeswalker.\nLandfall — Whenever a land you control enters, create a 4/4 red Dragon creature token with flying.","","Enchantment","Enchantment","91830022-db72-5e8a-a4ca-35a9015e1499","989d1917-e3fe-53b2-a4fa-8571dbf5b5bd",""
"Valera Lutfullina","76bc57c7-47c6-40c5-8797-8ffcce430ac7","","","arena, mtgo, paper","","borderless","","G, R, U","","G, R, U",NA,"",22699,NA,NA,"",NA,"","nonfoil, foil","","","showcase, legendary, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Trample, Vigilance, Ward","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{1}{G}{U}{R}",4,"Eshki Dragonclaw","356","","","","","","4","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Warrior","Legendary","Vigilance, trample, ward {1}\nAt the beginning of combat on your turn, if you've cast both a creature spell and a noncreature spell this turn, draw a card and put two +1/+1 counters on Eshki Dragonclaw.","4","Legendary Creature — Human Warrior","Creature","fe172a43-7776-5044-86b9-5832dfa72094","545d78ef-9ec5-5c45-a2d2-71861696851a",""
"Kevin Glint","1d9ddf35-c50d-4fc7-987c-4e2bf909f75a","","","arena, mtgo, paper","","borderless","","B, G, U","","B, G, U",NA,"",24348,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flash, Surveil","English","normal","",NA,"","{1}{B}{G}{U}",4,"Fangkeeper's Familiar","357","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Snake","","Flash\nWhen this creature enters, choose one —\n• You gain 3 life and surveil 3. (Look at the top three cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)\n• Destroy target enchantment.\n• Counter target creature spell.","3","Creature — Snake","Creature","8d265b9c-3f3a-5fa3-9a6c-90a3783e699c","70c7b210-fc7f-5f73-83fd-458813deceee",""
"Wayne Wu","2b551106-f94f-4c81-8b5c-197cdfa29d4a","","","arena, mtgo, paper","","borderless","","B, G, W","","B, G, W",NA,"",23128,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Trample","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{W}{B}{G}",3,"Felothar, Dawn of the Abzan","358","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Warrior","Legendary","Trample\nWhenever Felothar enters or attacks, you may sacrifice a nonland permanent. When you do, put a +1/+1 counter on each creature you control.","3","Legendary Creature — Human Warrior","Creature","7a4228ea-df00-5648-a8f7-f4eac0b0ef1d","c1f7ce4c-092d-5d47-8740-bf6357b2f239",""
"Wayne Wu","2b551106-f94f-4c81-8b5c-197cdfa29d4a","","","arena, mtgo, paper","","borderless","","R, U, W","","R, U, W",NA,"",24270,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","First strike","English","normal","",NA,"","{U}{R}{W}",3,"Flamehold Grappler","359","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Monk","","First strike\nWhen this creature enters, copy the next spell you cast this turn when you cast it. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)","3","Creature — Human Monk","Creature","e93a7579-d411-5d34-8a79-6cae9bc5c7e5","65c1fb47-dcd9-5c1f-8e49-1aa6ddb0a06d",""
"Tomas Duchek","ceb3ce65-efa6-4bcc-b2a3-33e83a047528","","","arena, mtgo, paper","","borderless","","B, R, W","","B, R, W",NA,"",20317,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{1}{R}{W}{B}",4,"Inevitable Defeat","360","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","This spell can't be countered.\nExile target nonland permanent. Its controller loses 3 life and you gain 3 life.","","Instant","Instant","a00747b3-01bc-5e44-8a43-61e428763ae2","67875c08-75fd-51db-b288-149f7a894441",""
"Francis Tneh","87cde7a9-7da8-4ebd-abb3-49ca146085bf","","","arena, mtgo, paper","","borderless","","R, U, W","","R, U, W",NA,"",26116,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{4}{U}{R}{W}",7,"Jeskai Revelation","361","","","","","","","TDM","boosterfun","mythic","","","oval","TDM","","","","","","","Return target spell or permanent to its owner's hand. Jeskai Revelation deals 4 damage to any target. Create two 1/1 white Monk creature tokens with prowess. Draw two cards. You gain 4 life.","","Instant","Instant","d6569638-b53b-54e7-b46e-bc9d886fdb4f","8f3d82fa-0978-536f-9b05-71ae9cae1726",""
"Tomas Duchek","ceb3ce65-efa6-4bcc-b2a3-33e83a047528","","","arena, mtgo, paper","","borderless","","B, G, U","","B, G, U",NA,"",18037,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Indestructible","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{1}{B}{G}{U}",4,"Kotis, the Fangkeeper","362","","","","","","2","TDM","boosterfun","rare","","","oval","TDM","","","","","Zombie, Warrior","Legendary","Indestructible\nWhenever Kotis deals combat damage to a player, exile the top X cards of their library, where X is the amount of damage dealt. You may cast any number of spells with mana value X or less from among them without paying their mana costs.","1","Legendary Creature — Zombie Warrior","Creature","3001522a-bc02-589b-a27b-15f9bbb25855","188a5a74-a4bb-5f69-a54f-d6386db0b1d7",""
"Fajareka Setiawan","0cc534e0-be18-4cb1-8521-50fabd0dac6f","","","arena, mtgo, paper","","borderless","","B, G, U","","B, G, U",NA,"",24711,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Lifelink","English","normal","",NA,"","{2}{B}{G}{U}",5,"Lotuslight Dancers","363","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Zombie, Bard","","Lifelink\nWhen this creature enters, search your library for a black card, a green card, and a blue card. Put those cards into your graveyard, then shuffle.","6","Creature — Zombie Bard","Creature","39f2f18a-c019-5c5a-ab83-a7d135438bd2","547f3d1d-261a-5450-abc2-7a86dd7f54b2",""
"Joshua Cairos","2b8abf3a-262e-492d-8ee5-5f33e09cc679","","","arena, mtgo, paper","","borderless","","B, R, W","","B, R, W",NA,"",19804,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Deathtouch, Haste","English","normal","",NA,"","{1}{R}{W}{B}",4,"Mardu Siegebreaker","364","","","","","","4","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Warrior","","Deathtouch, haste\nWhen this creature enters, exile up to one other target creature you control until this creature leaves the battlefield.\nWhenever this creature attacks, for each opponent, create a tapped token that's a copy of the exiled card attacking that opponent. At the beginning of your end step, sacrifice those tokens.","4","Creature — Human Warrior","Creature","5c4adf3a-be95-58f5-930f-afed30dc76e7","e0074151-d042-5905-94d6-311ddc91eef1",""
"Kevin Glint","1d9ddf35-c50d-4fc7-987c-4e2bf909f75a","","","arena, mtgo, paper","","borderless","","R, U, W","","R, U, W",NA,"",20786,NA,NA,"",NA,"","nonfoil, foil","","","showcase, legendary, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{U}{R}{W}",3,"Narset, Jeskai Waymaster","365","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Monk","Legendary","At the beginning of your end step, you may discard your hand. If you do, draw cards equal to the number of spells you've cast this turn.","4","Legendary Creature — Human Monk","Creature","6b2c9a4f-3cf8-5722-81bc-d5a4b8273471","7cb21941-9187-52f7-9859-acf604a59373, 14cea93c-589e-54e3-864a-4e0a4ebc1632, 232404a7-0c55-5cb6-b594-9f7c24c4667e",""
"Kevin Glint","1d9ddf35-c50d-4fc7-987c-4e2bf909f75a","","","arena, mtgo, paper","","borderless","","B, R, W","","B, R, W",NA,"",17024,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{1}{R}{W}{B}",4,"Neriv, Heart of the Storm","366","","","","","","4","TDM","boosterfun","mythic","","","oval","TDM","","","","","Spirit, Dragon","Legendary","Flying\nIf a creature you control that entered this turn would deal damage, it deals twice that much damage instead.","5","Legendary Creature — Spirit Dragon","Creature","8f2e38cb-6fcb-57ca-9a58-f1e9bc05e555","c6a95111-f7b3-58bc-b704-981ee44399fd, 034afac2-7835-5f10-85c1-9e25410f81ce",""
"Wayne Wu","2b551106-f94f-4c81-8b5c-197cdfa29d4a","","","arena, mtgo, paper","","borderless","","R, U, W","","R, U, W",NA,"",25946,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{2}{U}{R}{W}",5,"New Way Forward","367","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","The next time a source of your choice would deal damage to you this turn, prevent that damage. When damage is prevented this way, New Way Forward deals that much damage to that source's controller and you draw that many cards.","","Instant","Instant","9cefef1e-f127-5aaa-adff-801327cdf564","3354a9f8-1df3-552c-aae6-03fc9c219c24",""
"Martina Fačková","6338124e-8e53-498d-8bf9-93a55db2f61c","","","arena, mtgo, paper","","borderless","","B, G, W","","B, G, W",NA,"",23401,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{3}{W}{B}{G}",6,"Perennation","368","","","","","","","TDM","boosterfun","mythic","","","oval","TDM","","","","","","","Return target permanent card from your graveyard to the battlefield with a hexproof counter and an indestructible counter on it.","","Sorcery","Sorcery","851ce330-44a1-50f4-a1f7-2b688deb3c31","41920764-c3e0-5b52-a580-9709b5310d4c",""
"Tomas Duchek","ceb3ce65-efa6-4bcc-b2a3-33e83a047528","","","arena, mtgo, paper","","borderless","","B, G, W","","B, G, W",NA,"",28353,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Deathtouch","English","normal","",NA,"","{W}{B}{G}",3,"Severance Priest","369","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Djinn, Cleric","","Deathtouch\nWhen this creature enters, target opponent reveals their hand. You may choose a nonland card from it. If you do, exile that card.\nWhen this creature leaves the battlefield, the exiled card's owner creates an X/X white Spirit creature token, where X is the mana value of the exiled card.","3","Creature — Djinn Cleric","Creature","fdb6fcde-c5a6-5a57-b51c-931ce98c6277","039a562e-68c0-57cf-85e7-087da1bd11fa",""
"Anastasia Ovchinnikova","3605d81f-5c97-4958-9dcc-d44a85e10305","","","arena, mtgo, paper","","borderless","","R, U, W","","R, U, W",NA,"",20942,NA,NA,"",NA,"","nonfoil, foil","","","showcase, legendary, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying, Vigilance","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{U}{R}{W}",5,"Shiko, Paragon of the Way","370","","","","","","4","TDM","boosterfun","mythic","","","oval","TDM","","","","","Spirit, Dragon","Legendary","Flying, vigilance\nWhen Shiko enters, exile target nonland card with mana value 3 or less from your graveyard. Copy it, then you may cast the copy without paying its mana cost. (A copy of a permanent spell becomes a token.)","5","Legendary Creature — Spirit Dragon","Creature","5b9cde5e-7e77-5407-a9cd-d50bf0962f9e","885d1973-b375-577f-a6bf-b7207aae3fe8, 46e3359c-42e0-5a0d-aad9-f439a1399218",""
"Jeremy Chong","97813617-f3da-4534-8bc7-26489427128a","","","arena, mtgo, paper","","borderless","","G, R, U","","G, R, U",NA,"",26016,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flash","English","normal","",NA,"","{G}{U}{R}",3,"Songcrafter Mage","371","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Bard","","Flash\nWhen this creature enters, target instant or sorcery card in your graveyard gains harmonize until end of turn. Its harmonize cost is equal to its mana cost. (You may cast that card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile the spell.)","2","Creature — Human Bard","Creature","3312282d-221a-5335-86dd-889a8b958469","5c2a2488-b663-5fbc-9ae8-b60cbbe8c169",""
"Christina Kraus","685354c3-302d-486a-b575-cb19bb2c31c9","","","arena, mtgo, paper","","borderless","","G, R, U","","G, R, U",NA,"",15909,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{G}{U}{R}",3,"Temur Battlecrier","372","","","","","","4","TDM","boosterfun","rare","","","oval","TDM","","","","","Orc, Ranger","","During your turn, spells you cast cost {1} less to cast for each creature you control with power 4 or greater.","3","Creature — Orc Ranger","Creature","bbd3e325-955b-52f4-a3f9-737ff8bf4b6e","82150fed-3464-5f9e-bbab-336685b4540c, 2a6157b9-f349-574e-942a-f039b8e78b93",""
"Andrey Kuzinskiy","c04ff0b2-67a1-4238-82f7-6c67de734b56","","","arena, mtgo, paper","","borderless","","B, G, U","","B, G, U",NA,"",19779,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying, Lifelink","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{B}{G}{U}",5,"Teval, Arbiter of Virtue","373","","","","","","6","TDM","boosterfun","mythic","","","oval","TDM","","","","","Spirit, Dragon","Legendary","Flying, lifelink\nSpells you cast have delve. (Each card you exile from your graveyard while casting those spells pays for {1}.)\nWhenever you cast a spell, you lose life equal to its mana value.","6","Legendary Creature — Spirit Dragon","Creature","dcbebd66-cf08-5e8d-8933-fa872f4ee5aa","1e071805-cd26-5a7e-a882-535e5d67fd12, a0cba0b4-aec1-5d64-813c-46f1762ce906",""
"Andrey Kuzinskiy","c04ff0b2-67a1-4238-82f7-6c67de734b56","","","arena, mtgo, paper","","borderless","","G, R, U","","G, R, U",NA,"",17535,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying, Protection","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{5}{G}{U}{R}",8,"Ureni, the Song Unending","374","","","","","","10","TDM","boosterfun","mythic","","","oval","TDM","","","","","Spirit, Dragon","Legendary","Flying, protection from white and from black\nWhen Ureni enters, it deals X damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control, where X is the number of lands you control.","10","Legendary Creature — Spirit Dragon","Creature","92e1f5b4-d20b-5ee4-9810-269d1350949e","f3d6e464-e338-5266-8ffb-7c05062c524d, 3a75d55a-6ea1-5668-a753-3b98659817d5",""
"Kevin Glint","1d9ddf35-c50d-4fc7-987c-4e2bf909f75a","","","arena, mtgo, paper","","borderless","","B, G, W","","B, G, W",NA,"",27382,NA,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Mill","English","normal","",NA,"","{1}{W}{B}{G}",4,"Yathan Roadwatcher","375","","","","","","3","TDM","boosterfun","rare","","","oval","TDM","","","","","Human, Scout","","When this creature enters, if you cast it, mill four cards. When you do, return target creature card with mana value 3 or less from your graveyard to the battlefield.","3","Creature — Human Scout","Creature","d6ccd2a5-944e-59f1-89a7-cf4dd94a59a5","d7bae76c-6406-5303-87f5-05ba4c19d6f0",""
"Chuck Lukacs","2bdf4da7-c66c-4c46-a253-284c856ccfab","","","arena, mtgo, paper","","borderless","","B, R, W","","B, R, W",NA,"",18599,NA,NA,"",NA,"","nonfoil, foil","","","legendary, showcase, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{R}{W}{B}",3,"Zurgo, Thunder's Decree","376","","","","","","2","TDM","boosterfun","rare","","","oval","TDM","","","","","Orc, Warrior","Legendary","Mobilize 2 (Whenever this creature attacks, create two tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.)\nDuring your end step, Warrior tokens you control have ""This token can't be sacrificed.""","4","Legendary Creature — Orc Warrior","Creature","d9a8c368-1e36-55fc-a152-b11a86ec5607","c688ab18-c6fe-5c35-8331-0c976b86a1f4",""
"Crystal Sully","5c14673f-f538-490a-a7a8-457c1f4b67cf","","","arena, mtgo, paper","","borderless","","W","","W",NA,"",22716,NA,NA,"",NA,"Clarion Conqueror","nonfoil, foil","","","","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying","English","reversible_card","",NA,"","{2}{W}",3,"Clarion Conqueror // Clarion Conqueror","377","","","","","8c72b366-acf7-52ab-b68d-a58c66387d4b","3","TDM","boosterfun","rare","","","oval","TDM","a","","","","Dragon","","Flying\nActivated abilities of artifacts, creatures, and planeswalkers can't be activated.","3","Creature — Dragon","Creature","1aaaaffe-949e-528f-8738-c9fcfb770942","",""
"Brian Valeza","bb2a9339-bbe4-445f-9736-3c43379ee076","","","arena, mtgo, paper","","borderless","","U","","U",NA,"",19366,NA,NA,"",NA,"Marang River Regent","nonfoil, foil","","","","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying","English","reversible_card","",NA,"","{4}{U}{U}",6,"Marang River Regent // Coil and Catch // Marang River Regent","378","","","","","0f2a46c0-bcd9-5daa-9c0b-f54781ac224f","6","TDM","boosterfun","rare","","","oval","TDM","a","","","","Dragon","","Flying\nWhen this creature enters, return up to two other target nonland permanents to their owners' hands.","7","Creature — Dragon","Creature","86bff115-01db-56ff-98e0-be341b3a5418","",""
"Allen Douglas","e17f248e-6a47-4889-b048-a646739923b0","","","arena, mtgo, paper","","borderless","","B","","B",NA,"",22485,NA,NA,"",NA,"Scavenger Regent","nonfoil, foil","","","","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying, Ward","English","reversible_card","",NA,"","{3}{B}",4,"Scavenger Regent // Exude Toxin // Scavenger Regent","379","","","","","929154b4-131f-5a71-8804-5b21e2e1940d","4","TDM","boosterfun","rare","","","oval","TDM","a","","","","Dragon","","Flying\nWard—Discard a card.","4","Creature — Dragon","Creature","8b4d35ae-8a75-5b17-80b1-1d74905aaca2","",""
"Alison Johnstun","35b1e072-4ed9-4e60-aa7c-b1803e03d390","","","arena, mtgo, paper","","borderless","","R","","R",NA,"",22186,NA,NA,"",NA,"Magmatic Hellkite","nonfoil, foil","","","","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying","English","reversible_card","",NA,"","{2}{R}{R}",4,"Magmatic Hellkite // Magmatic Hellkite","380","","","","","20908821-b28a-5709-b6a1-1d63bce29407","4","TDM","boosterfun","rare","","","oval","TDM","a","","","","Dragon","","Flying\nWhen this creature enters, destroy target nonbasic land an opponent controls. Its controller searches their library for a basic land card, puts it onto the battlefield tapped with a stun counter on it, then shuffles. (If a permanent with a stun counter would become untapped, remove one from it instead.)","5","Creature — Dragon","Creature","a530ac93-a5a3-5405-b88a-0567d12dd958","",""
"Brooklyn Smith","96edae9b-b40b-47cc-82fd-9e45e43a8bec","","","arena, mtgo, paper","","borderless","","G","","G",NA,"",18132,NA,NA,"",NA,"Bloomvine Regent","nonfoil, foil","","","","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Flying","English","reversible_card","",NA,"","{3}{G}{G}",5,"Bloomvine Regent // Claim Territory // Bloomvine Regent","381","","","","","188638aa-0bdd-5690-9333-e51cdd087eb4","4","TDM","boosterfun","rare","","","oval","TDM","a","","","","Dragon","","Flying\nWhenever this creature or another Dragon you control enters, you gain 3 life.","5","Creature — Dragon","Creature","f673f839-7985-5159-ad35-61c3c553c94e","",""
"Antonio José Manzanedo","74986d28-0001-4a78-827c-e490b325d0e3","","","arena, mtgo, paper","","borderless","","","","",NA,"",16567,NA,NA,"",NA,"Ugin, Eye of the Storms","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","True","","","","","English","reversible_card","{""brawl"": false, ""commander"": false, ""oathbreaker"": true}",NA,"7","{7}",7,"Ugin, Eye of the Storms // Ugin, Eye of the Storms","382","","","","","0d3dfdf9-27b9-5077-b13a-5ea3ebea2d91","","TDM","boosterfun","mythic","","","oval","TDM","a","","","","Ugin","Legendary","When you cast this spell, exile up to one target permanent that's one or more colors.\nWhenever you cast a colorless spell, exile up to one target permanent that's one or more colors.\n[+2]: You gain 3 life and draw a card.\n[0]: Add {C}{C}{C}.\n[−11]: Search your library for any number of colorless nonland cards, exile them, then shuffle. Until end of turn, you may cast those cards without paying their mana costs.","","Legendary Planeswalker — Ugin","Planeswalker","6fca668c-fd12-5512-a110-9de5c1634c7d","",""
