"","uuid","cardNumber","setCode","commander","foil","commander_deck","artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep","alchemy","brawl","commanderEDH","duel","explorer","future","gladiator","historic","legacy","modern","oathbreaker","oldschool","pauper","paupercommander","penny","pioneer","predh","premodern","standard","standardbrawl","timeless","vintage"
"11","0105938f-dd59-5806-9037-1b5576dbda9d","210","MID","","","Ghyrson Starn, Kelermorph","Jason Felix","af42a44c-8ec3-47a7-9047-5d29ddad186d","","","arena, mtgo, paper","default","black","","R, U","","R, U",NA,"",10488,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","Flashback","English","normal","",NA,"","{U}{R}",2,"Arcane Infusion","","","","","","","DBL, MID","","uncommon","","","","","","{""foil"": [""454c853a-fb9f-52bc-8c06-83b1bb1f13e5"", ""e2567d04-54ae-5b7a-97e9-825f6474b910"", ""ee4bdb5b-4ce5-5ead-8b70-1b717641f4e3""], ""nonfoil"": [""e2567d04-54ae-5b7a-97e9-825f6474b910"", ""ee4bdb5b-4ce5-5ead-8b70-1b717641f4e3""]}","","","","Look at the top four cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.\nFlashback {3}{U}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)","","Instant","Instant","","",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","Legal","Legal","Legal","Legal"
"12","013b2841-8007-5c68-a6b9-a053c0c49224","73","LCI","",NA,"Draft Cards","Aldo Domínguez","b701136e-c578-4a48-9383-1c2a5381ecb2","","","arena, mtgo, paper","default","black","","U","","U",NA,"",21264,NA,NA,"",NA,"","nonfoil, foil","","""After this age, another.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{U}",3,"Sage of Days","","","When Sage of Days enters the battlefield, look at the top three cards of your library. You may put one of those cards back on top of your library. Put the rest into your graveyard.","Creature — Human Wizard","","3","LCI","","common","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","Human, Wizard","","When Sage of Days enters the battlefield, look at the top three cards of your library. You may put one of those cards back on top of your library. Put the rest into your graveyard.","2","Creature — Human Wizard","Creature","","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal"
"13","01490ea5-eac1-5be1-b95f-e1af9f2c0f85","151","LCI","",NA,"Draft Cards","Kevin Sidharta","e0bcff21-4a2b-4151-86a2-a462da7b5aaa","","","arena, mtgo, paper","default","black","","R","","R",NA,"",15441,NA,NA,"",NA,"","nonfoil, foil","","Enterprising goblins can extract their body weight in loot. Ambitious ones have a big meal first.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{R}",1,"Goblin Tomb Raider","","","As long as you control an artifact, Goblin Tomb Raider gets +1/+0 and has haste.","Creature — Goblin Pirate","","1","LCI","","common","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","Goblin, Pirate","","As long as you control an artifact, Goblin Tomb Raider gets +1/+0 and has haste.","2","Creature — Goblin Pirate","Creature","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal"
"14","014ccc2d-97c5-50f3-a9f0-a1a6c8d6757d","48","ONC","",NA,"Rares","Dan Murayama Scott","f852fa13-137e-40f2-bbc1-0f01df09c0e0","","","mtgo, paper","","black","","W","","W",NA,"",3648,0.14,NA,"",NA,"","nonfoil","","","extendedart","2015",NA,"","","False","True","","","","","","","","","","True","","","","","English","normal","",NA,"","{1}{W}",2,"Staff of the Storyteller","","","When Staff of the Storyteller enters the battlefield, create a 1/1 white Spirit creature token with flying.\nWhenever you create one or more creature tokens, put a story counter on Staff of the Storyteller.\n{W}, {T}, Remove a story counter from Staff of the Storyteller: Draw a card.","Artifact","","","ONC","boosterfun","rare","","","oval","","","{""nonfoil"": [""08d3c034-8487-5174-bdb2-e993014bbf43"", ""adc337bb-f85e-51c8-be52-b1d69d19893a""]}","","","","When Staff of the Storyteller enters the battlefield, create a 1/1 white Spirit creature token with flying.\nWhenever you create one or more creature tokens, put a story counter on Staff of the Storyteller.\n{W}, {T}, Remove a story counter from Staff of the Storyteller: Draw a card.","","Artifact","Artifact","4de39311-6164-542d-9fe6-8f8f39f17043","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","","","","","","","","","Legal"
"15","01554e83-4727-54ed-aac5-5abf36b08567","1040","CMM","","","Anikthea, Hand of Erebos","Rob Alexander","35906871-6c78-4ab2-9ed1-e6792c8efb74","","","mtgo, paper","","black","","B, G","","",NA,"",587,0.05,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Tainted Wood","","","{T}: Add {C}.\n{T}: Add {B} or {G}. Activate only if you control a Swamp.","Land","","","C15, C21, CMA, CMM, DDM, M3C, ONC, PIP, TD2, TOR","","uncommon","","","","","","{""nonfoil"": [""d379fa71-0664-5039-bbe0-e16869de18f5""]}","","","","{T}: Add {C}.\n{T}: Add {B} or {G}. Activate only if you control a Swamp.","","Land","Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","","","","Legal","Legal","","","","Legal"
"16","01603f03-a5ea-53d0-9d9e-14770b97be39","320","2X2","","","Lathril, Blade of the Elves","Richard Wright","7b1b0ce9-2c58-4321-a2a7-cdc94feae082","","","mtgo, paper","default","black","","","","",NA,"",130,0.72,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Cavern of Souls","","","As Cavern of Souls enters the battlefield, choose a creature type.\n{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type, and that spell can't be countered.","Land","","","2X2, AVR, LCI, LTC, MM3, PLCI, PLST, PRM, PUMA, UMA, ZNE","","mythic","","","oval","","","{""foil"": [""66793ae3-270b-5a9f-8a25-15e689c11508"", ""a095d6b7-ab51-59c2-a2c2-363cf85147cd""], ""nonfoil"": [""66793ae3-270b-5a9f-8a25-15e689c11508""]}","","","","As Cavern of Souls enters the battlefield, choose a creature type.\n{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type, and that spell can't be countered.","","Land","Land","749ccb78-b54f-520e-ab79-80d56cb90b1e, f59890f1-d5da-5d4d-99ed-7fd1a65de3c7","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Banned","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","Legal","Legal","Legal","Legal"
"17","01811d3f-d839-5da0-9099-8e0d7a299720","162","LCI","",NA,"Draft Cards","Nicholas Gregory","a1bba8ff-63b4-4786-b1c4-f1bfe5d3ab1c","","","arena, mtgo, paper","default","black","","R","","R",NA,"",11363,NA,NA,"",NA,"","nonfoil, foil","","Anticipating tight spaces and trivial fauna, the first Dusk Legion expeditions were small, mobile, and lightly armored. Hundreds of casualties later, they started sending plate-clad platoons.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{4}{R}",5,"Rampaging Ceratops","","","Rampaging Ceratops can't be blocked except by three or more creatures.","Creature — Dinosaur","","5","LCI","","uncommon","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","Dinosaur","","Rampaging Ceratops can't be blocked except by three or more creatures.","4","Creature — Dinosaur","Creature","ae75aa6c-8c3c-5099-a669-ddad3c0308ff","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","Restricted","Legal","Legal","","","Legal","Legal","Legal","Legal"
"18","01811d3f-d839-5da0-9099-8e0d7a299720","162","LCI","",NA,"Draft Cards","Nicholas Gregory","a1bba8ff-63b4-4786-b1c4-f1bfe5d3ab1c","","","arena, mtgo, paper","default","black","","R","","R",NA,"",11363,NA,NA,"",NA,"","nonfoil, foil","","Anticipating tight spaces and trivial fauna, the first Dusk Legion expeditions were small, mobile, and lightly armored. Hundreds of casualties later, they started sending plate-clad platoons.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{4}{R}",5,"Rampaging Ceratops","","","Rampaging Ceratops can't be blocked except by three or more creatures.","Creature — Dinosaur","","5","LCI","","uncommon","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","Dinosaur","","Rampaging Ceratops can't be blocked except by three or more creatures.","4","Creature — Dinosaur","Creature","ae75aa6c-8c3c-5099-a669-ddad3c0308ff","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","Restricted","Legal","Legal","","","Legal","Legal","Legal","Legal"
"19","01b11482-8dc2-52e8-80a5-d5f4bdff4e79","181","DOM","",NA,"Draft Cards","Bram Sels","2e90d3c1-e8ac-45c7-9d5a-63385c1a384d","","","arena, mtgo, paper","default","black","","G","","G",NA,"",5733,0.09,NA,"",NA,"","nonfoil, foil","","""The identifying ornamental growths of alpha thallids may be hereditary, or catalyzed by some chemical signal.""\n—*Sarpadian Empires, vol. III*","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{G}",2,"Sporecrown Thallid","","","Each other creature you control that's a Fungus or Saproling gets +1/+1.","Creature — Fungus","","2","DOM","","uncommon","","","","","","{""foil"": [""2bfb8f04-072c-56e7-aa78-6ff5771c1db3""], ""nonfoil"": [""2bfb8f04-072c-56e7-aa78-6ff5771c1db3"", ""9df58569-6416-591e-b31c-cd51e12fe8d2""]}","","Fungus","","Each other creature you control that's a Fungus or Saproling gets +1/+1.","2","Creature — Fungus","Creature","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","Restricted","","Legal","","","","","Legal","Legal"
"20","01b47f91-ffff-5954-af7a-add84b7c513c","410","CMM","","","Anikthea, Hand of Erebos","Mike Bierek","e5f52ef5-1a2e-4128-90b0-ccc71cd47ea7","","","mtgo, paper","default","black","","","","",NA,"",1,1.13,NA,"",NA,"","nonfoil, foil","","Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{1}",1,"Sol Ring","","","{T}: Add {C}{C}.","Artifact","","","2ED, 30A, 3ED, 40K, AFC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC","","uncommon","","","","","","{""foil"": [""27cadb89-a295-5ce4-89e1-5854303185db"", ""b9f3d07f-8ad0-5def-8086-e5199e004d4d"", ""d03a0e5f-11c7-504a-a486-44179896f770""], ""nonfoil"": [""1ee1ed05-d68c-5926-9cda-6f3daf4eb355"", ""845ceac0-488b-5321-8e8d-f20f5f757b5c"", ""b1dc7b0f-2d84-52cc-85f6-b7498d5132c8"", ""b9f3d07f-8ad0-5def-8086-e5199e004d4d"", ""d03a0e5f-11c7-504a-a486-44179896f770"", ""d379fa71-0664-5039-bbe0-e16869de18f5""]}","","","","{T}: Add {C}{C}.","","Artifact","Artifact","2d0782b9-dfe7-56d5-84aa-bd4441628bd8","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Banned","","","","","Banned","","Banned","","","","","","Legal","","","","","Restricted"
"21","01b47f91-ffff-5954-af7a-add84b7c513c","410","CMM","","","Galadriel, Light of Valinor","Mike Bierek","e5f52ef5-1a2e-4128-90b0-ccc71cd47ea7","","","mtgo, paper","default","black","","","","",NA,"",1,1.13,NA,"",NA,"","nonfoil, foil","","Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{1}",1,"Sol Ring","","","{T}: Add {C}{C}.","Artifact","","","2ED, 30A, 3ED, 40K, AFC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC","","uncommon","","","","","","{""foil"": [""27cadb89-a295-5ce4-89e1-5854303185db"", ""b9f3d07f-8ad0-5def-8086-e5199e004d4d"", ""d03a0e5f-11c7-504a-a486-44179896f770""], ""nonfoil"": [""1ee1ed05-d68c-5926-9cda-6f3daf4eb355"", ""845ceac0-488b-5321-8e8d-f20f5f757b5c"", ""b1dc7b0f-2d84-52cc-85f6-b7498d5132c8"", ""b9f3d07f-8ad0-5def-8086-e5199e004d4d"", ""d03a0e5f-11c7-504a-a486-44179896f770"", ""d379fa71-0664-5039-bbe0-e16869de18f5""]}","","","","{T}: Add {C}{C}.","","Artifact","Artifact","2d0782b9-dfe7-56d5-84aa-bd4441628bd8","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Banned","","","","","Banned","","Banned","","","","","","Legal","","","","","Restricted"
"22","01d3c9dd-c727-5999-9808-4915028ee395","266","WOE","","","Galadriel, Light of Valinor","Hari & Deepti","7b22f886-5d28-4add-9515-4364a078fc86","","","arena, mtgo, paper","default","black","","G","","",NA,"",NA,0.35,NA,"",NA,"","nonfoil, foil","","","fullart","2015",NA,"","","True","True","","True","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Forest","","","","Basic Land — Forest","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ATH, AVR, BBD, BFZ, BRB, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CMR, CST, DD1, DDD, DDE, DDG, DDH, DDJ, DDL, DDM, DDO, DDP, DDR, DDS, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, GVL, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PELP, PF19, PF20, PGPX, PGRU, PIP, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, PZ2, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, TD2, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC04, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","{""foil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c"", ""cd6988ad-afc6-5926-b41e-88be446d9bb7""], ""nonfoil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c""]}","","Forest","Basic","({T}: Add {G}.)","","Basic Land — Forest","Land","ce43ab42-734a-5b98-ae8b-b29ba26293cf, fb64325c-6a8f-5fca-8469-48be32a5ad36","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
"23","01d3c9dd-c727-5999-9808-4915028ee395","266","WOE","","Y","The Mycotyrant","Hari & Deepti","7b22f886-5d28-4add-9515-4364a078fc86","","","arena, mtgo, paper","default","black","","G","","",NA,"",NA,0.35,NA,"",NA,"","nonfoil, foil","","","fullart","2015",NA,"","","True","True","","True","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Forest","","","","Basic Land — Forest","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ATH, AVR, BBD, BFZ, BRB, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CMR, CST, DD1, DDD, DDE, DDG, DDH, DDJ, DDL, DDM, DDO, DDP, DDR, DDS, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, GVL, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PELP, PF19, PF20, PGPX, PGRU, PIP, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, PZ2, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, TD2, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC04, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","{""foil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c"", ""cd6988ad-afc6-5926-b41e-88be446d9bb7""], ""nonfoil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c""]}","","Forest","Basic","({T}: Add {G}.)","","Basic Land — Forest","Land","ce43ab42-734a-5b98-ae8b-b29ba26293cf, fb64325c-6a8f-5fca-8469-48be32a5ad36","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
"24","01d3c9dd-c727-5999-9808-4915028ee395","266","WOE","","","The Mycotyrant","Hari & Deepti","7b22f886-5d28-4add-9515-4364a078fc86","","","arena, mtgo, paper","default","black","","G","","",NA,"",NA,0.35,NA,"",NA,"","nonfoil, foil","","","fullart","2015",NA,"","","True","True","","True","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Forest","","","","Basic Land — Forest","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ATH, AVR, BBD, BFZ, BRB, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CMR, CST, DD1, DDD, DDE, DDG, DDH, DDJ, DDL, DDM, DDO, DDP, DDR, DDS, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, GVL, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PELP, PF19, PF20, PGPX, PGRU, PIP, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, PZ2, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, TD2, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC04, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","{""foil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c"", ""cd6988ad-afc6-5926-b41e-88be446d9bb7""], ""nonfoil"": [""1ff62823-f41c-5334-af14-20c5cc28e84d"", ""86ab9007-922a-5f13-8ffa-aaa8b775c06c""]}","","Forest","Basic","({T}: Add {G}.)","","Basic Land — Forest","Land","ce43ab42-734a-5b98-ae8b-b29ba26293cf, fb64325c-6a8f-5fca-8469-48be32a5ad36","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
